1.445393674868000000e+12,2.421875000000000000e+01,6.011734187838560217e+01,2.658399999999999750e+02,8.320000000000000000e+02,1.054687500000000000e+00,-1.406250000000000000e-01,1.648437500000000000e+00,1.489257812500000000e-02,1.196289062500000000e-02,9.206542968750000000e-01,5.396484375000000000e+00,9.144042968750000000e+01,-7.105371093750000000e+01
1.445393674969000000e+12,2.421875000000000000e+01,6.011734187838560217e+01,2.728799999999999955e+02,8.473600000000000136e+02,4.687500000000000000e-01,8.281250000000000000e-01,1.312500000000000000e+00,1.904296875000000000e-02,1.708984375000000000e-02,9.233398437500000000e-01,3.747558593750000000e+00,9.129052734375000000e+01,-7.240283203125000000e+01
1.445393675069000000e+12,2.421875000000000000e+01,6.011734187838560217e+01,2.728799999999999955e+02,8.473600000000000136e+02,6.484375000000000000e-01,7.500000000000000000e-01,1.476562500000000000e+00,1.342773437500000000e-02,1.660156250000000000e-02,9.025878906250000000e-01,4.047363281250000000e+00,9.069091796875000000e+01,-7.030419921875000000e+01
1.445393675169000000e+12,2.421875000000000000e+01,6.011734187838560217e+01,2.728799999999999955e+02,8.371200000000000045e+02,6.484375000000000000e-01,7.500000000000000000e-01,1.476562500000000000e+00,1.342773437500000000e-02,1.660156250000000000e-02,9.025878906250000000e-01,4.047363281250000000e+00,9.069091796875000000e+01,-7.030419921875000000e+01
1.445393675270000000e+12,2.421875000000000000e+01,6.011734187838560217e+01,2.728799999999999955e+02,8.371200000000000045e+02,-1.562500000000000000e-02,2.585937500000000000e+00,1.695312500000000000e+00,1.147460937500000000e-02,1.538085937500000000e-02,9.060058593750000000e-01,5.396484375000000000e+00,9.144042968750000000e+01,-7.075390625000000000e+01
1.445393675370000000e+12,2.421875000000000000e+01,6.011734187838560217e+01,2.728799999999999955e+02,8.320000000000000000e+02,5.234375000000000000e-01,-6.250000000000000000e-02,1.117187500000000000e+00,6.591796875000000000e-03,1.660156250000000000e-02,9.003906250000000000e-01,4.796875000000000000e+00,9.144042968750000000e+01,-7.105371093750000000e+01
1.445393675471000000e+12,2.421875000000000000e+01,5.999526970321203123e+01,2.728799999999999955e+02,8.320000000000000000e+02,6.171875000000000000e-01,1.718750000000000000e-01,1.750000000000000000e+00,4.882812500000000000e-03,1.269531250000000000e-02,9.184570312500000000e-01,4.197265625000000000e+00,9.084082031250000000e+01,-7.195312500000000000e+01
1.445393675571000000e+12,2.421875000000000000e+01,5.999526970321203123e+01,2.728799999999999955e+02,8.422400000000000091e+02,4.375000000000000000e-01,6.562500000000000000e-01,1.570312500000000000e+00,1.220703125000000000e-02,1.708984375000000000e-02,9.143066406250000000e-01,4.646972656250000000e+00,9.129052734375000000e+01,-7.090380859375000000e+01
1.445393675671000000e+12,2.421875000000000000e+01,5.999526970321203123e+01,2.728799999999999955e+02,8.473600000000000136e+02,4.375000000000000000e-01,4.843750000000000000e-01,1.562500000000000000e+00,1.464843750000000000e-02,1.757812500000000000e-02,9.062500000000000000e-01,4.047363281250000000e+00,9.129052734375000000e+01,-7.120361328125000000e+01
1.445393675772000000e+12,2.421875000000000000e+01,5.999526970321203123e+01,2.728799999999999955e+02,8.345599999999999454e+02,4.609375000000000000e-01,9.375000000000000000e-01,1.429687500000000000e+00,1.123046875000000000e-02,1.342773437500000000e-02,9.108886718750000000e-01,4.946777343750000000e+00,9.069091796875000000e+01,-7.150341796875000000e+01
1.445393675873000000e+12,2.421875000000000000e+01,5.999526970321203123e+01,2.786399999999999864e+02,8.345599999999999454e+02,4.609375000000000000e-01,9.375000000000000000e-01,1.429687500000000000e+00,1.123046875000000000e-02,1.342773437500000000e-02,9.108886718750000000e-01,4.946777343750000000e+00,9.069091796875000000e+01,-7.150341796875000000e+01
1.445393675973000000e+12,2.421875000000000000e+01,5.999526970321203123e+01,2.786399999999999864e+02,8.268799999999999955e+02,5.703125000000000000e-01,1.007812500000000000e+00,1.398437500000000000e+00,1.586914062500000000e-02,1.635742187500000000e-02,9.038085937500000000e-01,5.546386718750000000e+00,9.189013671875000000e+01,-7.120361328125000000e+01
1.445393676073000000e+12,2.421875000000000000e+01,5.999526970321203123e+01,2.786399999999999864e+02,8.268799999999999955e+02,6.406250000000000000e-01,7.031250000000000000e-01,1.804687500000000000e+00,1.074218750000000000e-02,1.757812500000000000e-02,9.123535156250000000e-01,4.646972656250000000e+00,9.159033203125000000e+01,-7.090380859375000000e+01
1.445393676174000000e+12,2.421875000000000000e+01,5.999526970321203123e+01,2.786399999999999864e+02,8.396799999999999500e+02,5.234375000000000000e-01,7.656250000000000000e-01,1.453125000000000000e+00,1.098632812500000000e-02,1.293945312500000000e-02,9.099121093750000000e-01,5.846191406250000000e+00,9.039111328125000000e+01,-7.120361328125000000e+01
1.445393676274000000e+12,2.421875000000000000e+01,5.999526970321203123e+01,2.786399999999999864e+02,8.345599999999999454e+02,5.000000000000000000e-01,8.515625000000000000e-01,1.781250000000000000e+00,1.171875000000000000e-02,1.733398437500000000e-02,9.086914062500000000e-01,4.497070312500000000e+00,9.024121093750000000e+01,-7.165332031250000000e+01
1.445393676374000000e+12,2.421875000000000000e+01,5.999526970321203123e+01,2.786399999999999864e+02,8.473600000000000136e+02,7.109375000000000000e-01,4.062500000000000000e-01,1.648437500000000000e+00,1.562500000000000000e-02,1.660156250000000000e-02,9.089355468750000000e-01,4.497070312500000000e+00,9.054101562500000000e+01,-7.135351562500000000e+01
1.445393676475000000e+12,2.421875000000000000e+01,5.999526970321203123e+01,2.786399999999999864e+02,8.473600000000000136e+02,5.156250000000000000e-01,9.140625000000000000e-01,1.578125000000000000e+00,1.171875000000000000e-02,1.611328125000000000e-02,9.067382812500000000e-01,5.396484375000000000e+00,9.084082031250000000e+01,-7.165332031250000000e+01
1.445393676575000000e+12,2.421875000000000000e+01,5.999526970321203123e+01,2.786399999999999864e+02,8.345599999999999454e+02,6.562500000000000000e-01,2.890625000000000000e-01,1.500000000000000000e+00,1.342773437500000000e-02,1.635742187500000000e-02,9.055175781250000000e-01,4.197265625000000000e+00,9.144042968750000000e+01,-7.195312500000000000e+01
1.445393676675000000e+12,2.421875000000000000e+01,5.999526970321203123e+01,2.838399999999999750e+02,8.396799999999999500e+02,4.140625000000000000e-01,8.359375000000000000e-01,1.492187500000000000e+00,8.789062500000000000e-03,1.635742187500000000e-02,9.020996093750000000e-01,4.047363281250000000e+00,9.159033203125000000e+01,-7.120361328125000000e+01
1.445393676776000000e+12,2.421875000000000000e+01,5.999526970321203123e+01,2.838399999999999750e+02,8.320000000000000000e+02,3.203125000000000000e-01,9.218750000000000000e-01,1.492187500000000000e+00,7.324218750000000000e-03,1.513671875000000000e-02,9.025878906250000000e-01,5.096679687500000000e+00,9.054101562500000000e+01,-7.105371093750000000e+01
1.445393676876000000e+12,2.421875000000000000e+01,5.999526970321203123e+01,2.838399999999999750e+02,8.371200000000000045e+02,4.062500000000000000e-01,9.921875000000000000e-01,1.492187500000000000e+00,1.098632812500000000e-02,1.684570312500000000e-02,9.018554687500000000e-01,4.047363281250000000e+00,9.189013671875000000e+01,-7.150341796875000000e+01
1.445393676976000000e+12,2.421875000000000000e+01,5.999526970321203123e+01,2.838399999999999750e+02,8.371200000000000045e+02,6.328125000000000000e-01,2.187500000000000000e-01,1.343750000000000000e+00,1.586914062500000000e-02,1.831054687500000000e-02,9.060058593750000000e-01,5.096679687500000000e+00,9.144042968750000000e+01,-7.045410156250000000e+01
1.445393677077000000e+12,2.421875000000000000e+01,5.999526970321203123e+01,2.838399999999999750e+02,8.345599999999999454e+02,2.578125000000000000e-01,1.054687500000000000e+00,1.523437500000000000e+00,1.367187500000000000e-02,1.977539062500000000e-02,9.086914062500000000e-01,4.497070312500000000e+00,9.084082031250000000e+01,-7.105371093750000000e+01
1.445393677177000000e+12,2.421875000000000000e+01,5.999526970321203123e+01,2.838399999999999750e+02,8.371200000000000045e+02,7.031250000000000000e-01,3.671875000000000000e-01,1.578125000000000000e+00,1.123046875000000000e-02,1.806640625000000000e-02,9.062500000000000000e-01,5.846191406250000000e+00,9.159033203125000000e+01,-7.120361328125000000e+01
1.445393677277000000e+12,2.421875000000000000e+01,5.999526970321203123e+01,2.838399999999999750e+02,8.422400000000000091e+02,5.234375000000000000e-01,5.078125000000000000e-01,1.593750000000000000e+00,1.464843750000000000e-02,1.708984375000000000e-02,9.072265625000000000e-01,4.946777343750000000e+00,9.129052734375000000e+01,-7.060400390625000000e+01
1.445393677378000000e+12,2.421875000000000000e+01,5.999526970321203123e+01,2.838399999999999750e+02,8.268799999999999955e+02,4.609375000000000000e-01,7.500000000000000000e-01,1.453125000000000000e+00,1.123046875000000000e-02,1.440429687500000000e-02,9.057617187500000000e-01,5.396484375000000000e+00,9.204003906250000000e+01,-7.195312500000000000e+01
1.445393677478000000e+12,2.421875000000000000e+01,5.999526970321203123e+01,2.812799999999999727e+02,8.473600000000000136e+02,5.625000000000000000e-01,4.765625000000000000e-01,1.187500000000000000e+00,1.391601562500000000e-02,1.757812500000000000e-02,9.111328125000000000e-01,4.197265625000000000e+00,9.114062500000000000e+01,-7.105371093750000000e+01
1.445393677578000000e+12,2.421875000000000000e+01,5.999526970321203123e+01,2.812799999999999727e+02,8.473600000000000136e+02,5.625000000000000000e-01,4.765625000000000000e-01,1.187500000000000000e+00,1.391601562500000000e-02,1.757812500000000000e-02,9.111328125000000000e-01,4.197265625000000000e+00,9.114062500000000000e+01,-7.105371093750000000e+01
1.445393677679000000e+12,2.421875000000000000e+01,5.999526970321203123e+01,2.812799999999999727e+02,8.447999999999999545e+02,7.109375000000000000e-01,6.171875000000000000e-01,1.492187500000000000e+00,1.513671875000000000e-02,1.684570312500000000e-02,9.130859375000000000e-01,5.546386718750000000e+00,9.159033203125000000e+01,-7.030419921875000000e+01
1.445393677779000000e+12,2.421875000000000000e+01,5.999526970321203123e+01,2.812799999999999727e+02,8.345599999999999454e+02,2.890625000000000000e-01,5.625000000000000000e-01,1.679687500000000000e+00,1.025390625000000000e-02,1.684570312500000000e-02,9.104003906250000000e-01,5.096679687500000000e+00,9.144042968750000000e+01,-7.105371093750000000e+01
